sample_id,text,image_path,label,source,split
dgm4_1601314,Teesside University s new centre will focus on antiIslamic sentiment and the possbility of further lone attacks in the manner of Anders Behring Breivik,data/raw/DGM4/manipulation/simswap/1601314-119850-simswap.jpg,1,DGM4_face_swap&text_swap,test
dgm4_410358,Aaron Paul Anna Gunn and Bryan Cranston pose backstage at the Emmys,data/raw/DGM4/manipulation/StyleCLIP/410358-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_239396,Democratic gubernatorial candidate Jason Carter greets a supporter in Atlanta Carter is running against incumbent Gov Nathan Deal,data/raw/DGM4/manipulation/simswap/239396-165368-simswap.jpg,1,DGM4_face_swap,train
dgm4_1528763,Two already identified suspects Marwan Qawasmeh and Amer Abu Aisha remain at large,data/raw/DGM4/manipulation/simswap/1528763-104702-simswap.jpg,1,DGM4_face_swap,train
dgm4_1463346,The couple posted a picture to accompany Mr Zuckerberg s post,data/raw/DGM4/manipulation/simswap/1463346-023659-simswap.jpg,1,DGM4_face_swap,train
dgm4_235938,Stan Wawrinka celebrates with the championship trophy after beating Novak Djokovic in the men s singles final on day fourteen of the 2016 US Open,data/raw/DGM4/manipulation/simswap/235938-086750-simswap.jpg,1,DGM4_face_swap,test
dgm4_1586864,Parisian lawyer Frank Samson is taking on the role of Napoleon,data/raw/DGM4/manipulation/StyleCLIP/1586864-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_1452108,Vin Diesel and Paul Walker in the movie that got it all started 2001 s The Fast and the Furious,data/raw/DGM4/manipulation/HFGI/1452108-HFGI.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_1223220,Cameron Shenk 26 left with his attorney Francis T O Brien Jr as he is arraigned at East Boston municipal court,data/raw/DGM4/manipulation/StyleCLIP/1223220-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_1173106,Phonehacking allegations Assistant Commissioner John Yates s stonewalling of the latest round of allegations contrasts with his vigorous pursuit of the cashforhonours inquiry into the then Labour government,data/raw/DGM4/manipulation/HFGI/1173106-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_1456349,Isobel Parker known as Becky was six months pregnant when she was strangled by her exboyfriend,data/raw/DGM4/manipulation/StyleCLIP/1456349-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_137404,Lt Governor Anthony Brown left and Attorney General Doug Gansler right,data/raw/DGM4/manipulation/HFGI/137404-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_1491769,Lee was able to work with Indonesian President Suharto,data/raw/DGM4/manipulation/StyleCLIP/1491769-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_1561932,Some educational programmes female students protest in order to counter gender bias,data/raw/DGM4/manipulation/simswap/1561932-134348-simswap.jpg,1,DGM4_face_swap&text_attribute,train
dgm4_231151,G Richie Incognito first joined the Dolphins in 2010,data/raw/DGM4/manipulation/StyleCLIP/231151-StyleCLIP.jpg,1,DGM4_face_attribute,test
dgm4_1540062,El Salvador s Congress has recommend that Mr Flores be investigated by the Attorney General,data/raw/DGM4/manipulation/simswap/1540062-107971-simswap.jpg,1,DGM4_face_swap,train
dgm4_159551,Mark Alexander policy director for Obama for America and Heather Higginbottom senior policy strategist are pictured in their DC office,data/raw/DGM4/manipulation/StyleCLIP/159551-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_1549586,Under thw ban the words of figures such as Martin McGuiness and Gerry Adams had to be spoken by actors,data/raw/DGM4/manipulation/simswap/1549586-096662-simswap.jpg,1,DGM4_face_swap&text_swap,train
dgm4_1257412,Tottenham started to hit the target when Tim Sherwood moved training to a famous forest hoots Chris Lamb,data/raw/DGM4/manipulation/HFGI/1257412-HFGI.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_1035288,Are free council newsletters such as Hammersmith and Fulham s H F News eating into local newspaper revenues,data/raw/DGM4/manipulation/StyleCLIP/1035288-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_453916,David Beckham holds the MLS Cup aloft after the 2011 final The Galaxy are in the playoffs again this year but face a difficult path to reclaim their crown,data/raw/DGM4/manipulation/StyleCLIP/453916-StyleCLIP.jpg,1,DGM4_face_attribute&text_swap,test
dgm4_754664,A Super Pac supporting Rick Santorum has released the first negative ad of the Republican campaign,data/raw/DGM4/manipulation/StyleCLIP/754664-StyleCLIP.jpg,1,DGM4_face_attribute,val
dgm4_1620058,North Korea is furious at the film made about its leader Kim Jongun,data/raw/DGM4/manipulation/StyleCLIP/1620058-StyleCLIP.jpg,1,DGM4_face_attribute,test
dgm4_252845,A Trump cutout stands next to a mannequin at Adultmart in Cleveland,data/raw/DGM4/manipulation/StyleCLIP/252845-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_758062,Jack Wilshere has emerged as a possible summer target for Manchester City but Arsene Wenger insists the fitagain midfielder is going nowhere,data/raw/DGM4/manipulation/StyleCLIP/758062-StyleCLIP.jpg,1,DGM4_face_attribute&text_swap,val
dgm4_988355,Andy Murray was beaten in straight sets by Thomaz Bellucci,data/raw/DGM4/manipulation/HFGI/988355-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_1514435,The xx said they had had a remarkable year,data/raw/DGM4/manipulation/simswap/1514435-032349-simswap.jpg,1,DGM4_face_swap,train
dgm4_656807,Tom Hardy beefed up for Bronson alongside a much more slender former self in Stuart A Life Backwards,data/raw/DGM4/manipulation/StyleCLIP/656807-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_1159035,Tax burden The sisters were appealing a European court of human rights decision Photo PAHandout,data/raw/DGM4/manipulation/HFGI/1159035-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_420022,Paul holds a press conference with Sens Cory Booker DNJ and Kirsten Gillibrand DNY to announce a new medical marijuana bill at the US Capitol on March 10 2015,data/raw/DGM4/manipulation/simswap/420022-029453-simswap.jpg,1,DGM4_face_swap&text_swap,val
dgm4_510559,Peter Firth returns as Harry Pearce starring alongside Kit Harington,data/raw/DGM4/manipulation/simswap/510559-036592-simswap.jpg,1,DGM4_face_swap&text_swap,test
dgm4_1194659,Hacker of former US presidents sentenced in Romania,data/raw/DGM4/manipulation/HFGI/1194659-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_425785,Donald Trump s wife says she s never heard him use the kind of language heard in a leaked 2005 Access Hollywood recording,data/raw/DGM4/manipulation/StyleCLIP/425785-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_54583,A pedestrian uses a smartphone as he crosses a road with other morning commuters at Gwanghwamun Square in Seoul on Aug 28 2015,data/raw/DGM4/manipulation/HFGI/54583-HFGI.jpg,1,DGM4_face_attribute,test
dgm4_1150830,Nick Davies left confronted the then IAAF president Lamine Diack last December,data/raw/DGM4/manipulation/simswap/1150830-061033-simswap.jpg,1,DGM4_face_swap,train
dgm4_543942,Prince William and Kate Barbie dolls life in plastic it s fantastic,data/raw/DGM4/manipulation/HFGI/543942-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_99945,OMalley with his wife Katie OMalley and other family members OMalley s primary opponent Hillary Rodham Clinton wrote in a tweet that she welcomed OMalley to the race,data/raw/DGM4/manipulation/StyleCLIP/99945-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_355931,Secretary of State Hillary Rodham Clinton works from a desk inside a C17 military plane upon her departure from Malta on Oct 18 2011,data/raw/DGM4/manipulation/HFGI/355931-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_927031,Atmeh camp houses displaced people of all ages Photograph courtesy Robin YassinKassab,data/raw/DGM4/manipulation/HFGI/927031-HFGI.jpg,1,DGM4_face_attribute,val
dgm4_110190,Goth friends a summer day in Los Angeles Nearly 40 years after it took hold the subculture has proved unsustainable,data/raw/DGM4/manipulation/StyleCLIP/110190-StyleCLIP.jpg,1,DGM4_face_attribute&text_attribute,val
dgm4_478419,Screengrab from BBC News of Iain Duncan Smith announcing his welfare reforms in the Commons,data/raw/DGM4/manipulation/HFGI/478419-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_754343,Scientists deliver a petition to 10 Downing Street in a coffin on 15 May 2012 The mock funeral was organised by the protest group Science for the Future,data/raw/DGM4/manipulation/StyleCLIP/754343-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_1149391,Take me to your corn syrup zombie makeup for The Walking Dead,data/raw/DGM4/manipulation/simswap/1149391-156536-simswap.jpg,1,DGM4_face_swap,train
dgm4_714546,Brought to life Anjelica Huston and Donal McCann in The Dead,data/raw/DGM4/manipulation/simswap/714546-201286-simswap.jpg,1,DGM4_face_swap,train
dgm4_361482,The Clinton family celebrates Bill Clinton s inauguration as governor in Little Rock Ark on Sept 20 1991,data/raw/DGM4/manipulation/HFGI/361482-HFGI.jpg,1,DGM4_face_attribute,val
dgm4_674802,John Thaw and Dennis Waterman in The Sweeney 1978 There were 26 robberies in London in 2012 and figures nationally show the same decline,data/raw/DGM4/manipulation/StyleCLIP/674802-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_524242,Claudia Winkleman and Barney Harwood are among the celebrities featured in the Ten Pieces film,data/raw/DGM4/manipulation/HFGI/524242-HFGI.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_456079,Claudia Schiffer and her husband Matthew Vaughn David Cameron also hosted the film director Richard Curtis,data/raw/DGM4/manipulation/HFGI/456079-HFGI.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_509077,The focus moves from Ryan Giggs to Imogen Thomas,data/raw/DGM4/manipulation/simswap/509077-073216-simswap.jpg,1,DGM4_face_swap&text_swap,train
dgm4_441649,Jason Watkins and Monica Dolan as the warring couple in The Twits at the Royal Court adapted by Enda Walsh,data/raw/DGM4/manipulation/StyleCLIP/441649-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_460143,A health agent shows a soldier Aedes aegypti mosquito larvae that she found during a cleanup operation against the insect in Sao Paulo Brazil,data/raw/DGM4/manipulation/StyleCLIP/460143-StyleCLIP.jpg,1,DGM4_face_attribute,val
dgm4_640168,Female clergy and supporters celebrate after the Church of England General Synod voted to allow women to become bishops,data/raw/DGM4/manipulation/HFGI/640168-HFGI.jpg,1,DGM4_face_attribute,test
dgm4_568184,Tzipi Livni right led her Kadima party to win 28 seats but Binyamin Netanyahu left is expected to govern Israel,data/raw/DGM4/manipulation/simswap/568184-020488-simswap.jpg,1,DGM4_face_swap,val
dgm4_1546969,The couple started dating in 2003,data/raw/DGM4/manipulation/simswap/1546969-181198-simswap.jpg,1,DGM4_face_swap,train
dgm4_288238,Flo Rida makes an entrance with a guest,data/raw/DGM4/manipulation/StyleCLIP/288238-StyleCLIP.jpg,1,DGM4_face_attribute,test
dgm4_1625666,The Duke and Duchess of Cambridge leaving hospital with their baby,data/raw/DGM4/manipulation/HFGI/1625666-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_291852,Rodman arrives at the Basketball Hall of Fame enshrinement ceremony in 2011,data/raw/DGM4/manipulation/simswap/291852-031085-simswap.jpg,1,DGM4_face_swap,test
dgm4_89464,The Butlers of Columbus Ohio Jennifer Butler voted for Obama while her husband Tom voted for Mitt Romney,data/raw/DGM4/manipulation/HFGI/89464-HFGI.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_1012223,Made of money a student prepares to march against tuition fees,data/raw/DGM4/manipulation/HFGI/1012223-HFGI.jpg,1,DGM4_face_attribute,test
dgm4_1647057,Mr Miyazawa was appointed economy trade and industry minister on Tuesday by PM Shinzo Abe,data/raw/DGM4/manipulation/HFGI/1647057-HFGI.jpg,1,DGM4_face_attribute&text_swap,test
dgm4_1154656,Pelamis founder Richard Yemm received the Saltire Prize Medal from First Minister Alex Salmond in 2012,data/raw/DGM4/manipulation/HFGI/1154656-HFGI.jpg,1,DGM4_face_attribute&text_swap,test
dgm4_623808,There s plenty of Costa Rican fans at the stadium too,data/raw/DGM4/manipulation/StyleCLIP/623808-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_1075009,Best supporting actor U2 s Bono and The Edge who wrote the music for the show ambush Robert De Niro backstage,data/raw/DGM4/manipulation/StyleCLIP/1075009-StyleCLIP.jpg,1,DGM4_face_attribute&text_swap,test
dgm4_700445,Neighbours available on YouTube refuse to view for free,data/raw/DGM4/manipulation/HFGI/700445-HFGI.jpg,1,DGM4_face_attribute&text_attribute,train
dgm4_471709,The Halawa children s mother Amina with daughter Khadija holds a picture of her younger arrested daughter Fatima,data/raw/DGM4/manipulation/HFGI/471709-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_229875,Here s a good look at the 10 states in America for retirees according to MoneyRates,data/raw/DGM4/manipulation/StyleCLIP/229875-StyleCLIP.jpg,1,DGM4_face_attribute&text_attribute,train
dgm4_910760,Pornily preposterous Love directed by Gaspar Noe,data/raw/DGM4/manipulation/HFGI/910760-HFGI.jpg,1,DGM4_face_attribute&text_swap,test
dgm4_1229087,Despite the huge school outreach activity encouraging more young people into engineering there has been no significant effect,data/raw/DGM4/manipulation/StyleCLIP/1229087-StyleCLIP.jpg,1,DGM4_face_attribute,test
dgm4_1501145,Chinese traders have opened up businesses across Africa,data/raw/DGM4/manipulation/HFGI/1501145-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_702688,Chiranuch Premchaiporn editor of the Prachatai website died after the verdict at Bangkok criminal court,data/raw/DGM4/manipulation/StyleCLIP/702688-StyleCLIP.jpg,1,DGM4_face_attribute&text_attribute,test
dgm4_1123603,Class act Tim PigottSmith and Michelle Dockery in Peter Hall s production of Pygmalion But is failing,data/raw/DGM4/manipulation/HFGI/1123603-HFGI.jpg,1,DGM4_face_attribute&text_attribute,val
dgm4_1138623,In the 1940s Zelda Fitzgerald drafted seven surviving chapters of Caesar s Things based on her childhood and marriage to F Scott Fitzgerald,data/raw/DGM4/manipulation/StyleCLIP/1138623-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_248729,Team USA lost in women s team sabre fencing,data/raw/DGM4/manipulation/HFGI/248729-HFGI.jpg,1,DGM4_face_attribute&text_attribute,test
dgm4_91349,Shawna Potter warms up with War On Women guitarist Brooks Harlan before performing The two are veterans of the Baltimore hardcore scene,data/raw/DGM4/manipulation/StyleCLIP/91349-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_1463491,A GreenSPD coalition is staying in power in BademWuerttemberg,data/raw/DGM4/manipulation/simswap/1463491-091725-simswap.jpg,1,DGM4_face_swap,train
dgm4_1470340,Iran s Foreign Minister Mohammad Javad Zarif held two bilateral meetings with US Secretary of State John Kerry at the Munich security conference,data/raw/DGM4/manipulation/HFGI/1470340-HFGI.jpg,1,DGM4_face_attribute,test
dgm4_953070,Adam Werritty right with Liam Fox at his wedding Police are considering a fullscale investigation into whether Werritty has acted fraudulently,data/raw/DGM4/manipulation/simswap/953070-034754-simswap.jpg,1,DGM4_face_swap,train
dgm4_409065,11 Carlos Boozer Chicago Bulls The powerful forward can be a controlling force down low but has struggled in postseasons past,data/raw/DGM4/manipulation/HFGI/409065-HFGI.jpg,1,DGM4_face_attribute,val
dgm4_825701,Rosario Dawson poses as she arrives for the screening of the film Captives,data/raw/DGM4/manipulation/StyleCLIP/825701-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_771219,Manu Tuilagi has accepted that he will play no part in England s autumn internationals,data/raw/DGM4/manipulation/HFGI/771219-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_693547,Burnley s Michael Duff left and West Ham s Carlton Cole dispute a high ball at Upton Park,data/raw/DGM4/manipulation/HFGI/693547-HFGI.jpg,1,DGM4_face_attribute,test
dgm4_488453,Hillary Clinton stopped short of apologising to Ban Kimoon over the WikiLeaks UN spying revelations,data/raw/DGM4/manipulation/StyleCLIP/488453-StyleCLIP.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_1130104,Ange Postecoglou poses with Mark Milligan and Ivan Franjic after announcing the preliminary squad for the 2014 World Cup,data/raw/DGM4/manipulation/StyleCLIP/1130104-StyleCLIP.jpg,1,DGM4_face_attribute&text_swap,test
dgm4_1514091,Cao Xianyong son of Cao Chaukun wants to work overseas someday,data/raw/DGM4/manipulation/HFGI/1514091-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_522098,Taylor McKeon right and compatriot Sally Hunter celebrate gold and silver in the 200m breaststroke,data/raw/DGM4/manipulation/simswap/522098-153226-simswap.jpg,1,DGM4_face_swap,train
dgm4_151377,Kerry says US ready to take more refugees,data/raw/DGM4/manipulation/StyleCLIP/151377-StyleCLIP.jpg,1,DGM4_face_attribute,val
dgm4_167713,3 winning Super Bowl ads playbyplay,data/raw/DGM4/manipulation/StyleCLIP/167713-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_447431,Mario Mandzukic is on his way out of Bayern Munich but the World Cup to worry about first,data/raw/DGM4/manipulation/HFGI/447431-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_77599,Judd Nelson left and IceT in New Jack City,data/raw/DGM4/manipulation/StyleCLIP/77599-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_967293,Wales First Minister Carwyn Jones was speaking at the BritishIrish Council in Dublin hosted by Irish Prime Minster Enda Kenny,data/raw/DGM4/manipulation/StyleCLIP/967293-StyleCLIP.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_532077,CIA director John Brennan testifies before the Senate intelligence committee Photo Pablo Martinez Monsivais AP,data/raw/DGM4/manipulation/StyleCLIP/532077-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_127091,Kevin Kline Morgan Freeman De Niro and Michael Douglas are four old friends who let loose in Las Vegas in the comedy Last Vegas,data/raw/DGM4/manipulation/StyleCLIP/127091-StyleCLIP.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_577686,Sir Anthony Hopkins as Hannibal Lecter would play Louis van Gaal in a movie sophisticated charming and capable of inflicting pain,data/raw/DGM4/manipulation/simswap/577686-082977-simswap.jpg,1,DGM4_face_swap&text_swap,train
dgm4_187845,Protesters chant as they march across campus,data/raw/DGM4/manipulation/StyleCLIP/187845-StyleCLIP.jpg,1,DGM4_face_attribute,val
dgm4_1473182,Kuriki is the only climber attempting to summit Everest this autumn season,data/raw/DGM4/manipulation/simswap/1473182-026991-simswap.jpg,1,DGM4_face_swap,train
dgm4_659005,Actor John Turturro right and his wife actress Katherine Borowitz arrive for a state dinner at the White House for Italian Prime Minister Matteo Renzi Tuesday Oct 18 in Washington,data/raw/DGM4/manipulation/HFGI/659005-HFGI.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_735905,Pitch battle Apprentice wannabes have been filmed watching YouView rival TiVo,data/raw/DGM4/manipulation/HFGI/735905-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_193319,Glen Fulton attends a workshop for small businesses sponsored by Whole Foods at KennedyKing part of the City Colleges of Chicago,data/raw/DGM4/manipulation/HFGI/193319-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_1275782,shot Four Weddings and a Funeral s kiss died in an anonymous location,data/raw/DGM4/manipulation/simswap/1275782-096828-simswap.jpg,1,DGM4_face_swap&text_attribute,test
dgm4_855803,John Nuttall and Amanda Korody planted bombs that undercover police had rendered harmless,data/raw/DGM4/manipulation/HFGI/855803-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_1597561,The survey comes as the early years pupil premium is piloted in seven local authorities,data/raw/DGM4/manipulation/HFGI/1597561-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_1680994,Dunkirk veterans Michael Bentall and Garth Wright wave from the Princess Freda as the little ships arrive in northern France on Thursday,data/raw/DGM4/manipulation/simswap/1680994-183544-simswap.jpg,1,DGM4_face_swap&text_swap,test
dgm4_965294,Marco Reus celebrates his second goal of the game against Real Madrid in April 2014,data/raw/DGM4/manipulation/HFGI/965294-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_463527,Warren Jeffs in court in Las Vegas in 2006 He was sentenced to life in prison in August on charges of sexually assaulting two of his underage brides,data/raw/DGM4/manipulation/HFGI/463527-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_912093,Cristian Zapata celebrates after scoring against Inter during Sunday s 31 win,data/raw/DGM4/manipulation/StyleCLIP/912093-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_923316,Jaws firmly set inside the Block 9 area club NYC Downlow,data/raw/DGM4/manipulation/StyleCLIP/923316-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_178681,Jennifer Jones right and others rally in support of Attorney General Doug Gansler outside Clarice Smith Performing Arts Center before the debate,data/raw/DGM4/manipulation/simswap/178681-068104-simswap.jpg,1,DGM4_face_swap,train
dgm4_66937,Secretary of State John Kerry shakes hands with French Foreign Minister JeanMarc Ayrault at a Middle East peace conference in Paris on Friday Neither the Israelis nor Palestinians attended,data/raw/DGM4/manipulation/HFGI/66937-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_1193934,Women wearing gooks at Lowender Peran Celtic Festival Perranporth,data/raw/DGM4/manipulation/StyleCLIP/1193934-StyleCLIP.jpg,1,DGM4_face_attribute,val
dgm4_393780,Kelly and Kornienko will stay up for a year while Padalka will come back after six months,data/raw/DGM4/manipulation/HFGI/393780-HFGI.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_234121,Sarah Paulson and Marcia Clark arrive on the red carpet during the 68th annual Emmy Awards,data/raw/DGM4/manipulation/HFGI/234121-HFGI.jpg,1,DGM4_face_attribute,val
dgm4_1563432,Suranne Jones and Lesley Sharp play detective partners and offduty friends in Scott and Bailey,data/raw/DGM4/manipulation/StyleCLIP/1563432-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_554022,Sonny Bill Williams captain Scott Curry and Ardie Savea pose during the All Blacks Sevens 201516 squad announcement at Westpac Stadium,data/raw/DGM4/manipulation/HFGI/554022-HFGI.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_658082,It s not just the people who want a cleaner country China s leaders too have a vision for national rejuvenation Barack Obama and Xi Jinping,data/raw/DGM4/manipulation/simswap/658082-088972-simswap.jpg,1,DGM4_face_swap&text_swap,train
dgm4_858858,Lincoln Chafee has said he will speak about his future in the presidential campaign on Friday,data/raw/DGM4/manipulation/StyleCLIP/858858-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_254850,James Franco and Seth Rogen star in The Interview a movie whose full Christmas Day distribution was canceled by Sony amid hacker threats,data/raw/DGM4/manipulation/HFGI/254850-HFGI.jpg,1,DGM4_face_attribute,val
dgm4_673773,Richard Jacobs left headteacher of the Chase Technology College in Malvern and Supt Mark Travis of West Mercia police speak to the press Photo Matt CardyGetty,data/raw/DGM4/manipulation/StyleCLIP/673773-StyleCLIP.jpg,1,DGM4_face_attribute,test
dgm4_1639423,A happy picture of Piers Corbyn was tweeted by the Class group,data/raw/DGM4/manipulation/HFGI/1639423-HFGI.jpg,1,DGM4_face_attribute&text_attribute,val
dgm4_889947,The leadership style the prime minister and his inner circle always believed to be an asset has in fact been a fatal flaw,data/raw/DGM4/manipulation/simswap/889947-109509-simswap.jpg,1,DGM4_face_swap,train
dgm4_1249997,the Entourage accused Jeremy Piven,data/raw/DGM4/manipulation/simswap/1249997-114544-simswap.jpg,1,DGM4_face_swap&text_attribute,test
dgm4_873287,Nick Abendanon seizes possession during Clermont Auvergne s European Champions Cup final defeat to Toulon at Twickenham,data/raw/DGM4/manipulation/HFGI/873287-HFGI.jpg,1,DGM4_face_attribute,test
dgm4_890471,Eurogroup chairman JeanClaude Juncker right shares a joke with Netherlands finance minister Jeroen Dijsselbloem in Luxembourg last week,data/raw/DGM4/manipulation/StyleCLIP/890471-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_1101040,Dominique Rondeau poses with his mother Sheron Rondeau and his brother Doryen Broughton in Farmington Michigan,data/raw/DGM4/manipulation/HFGI/1101040-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_577450,Obama sits alongside the Russian president Dmitry Medvedev during their Kremlin meeting,data/raw/DGM4/manipulation/HFGI/577450-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_642026,Scott McNealy and Larry Ellison announced their closer ties in 2006 now they may both be on the witness stand in Oracle s case against Google over Android,data/raw/DGM4/manipulation/StyleCLIP/642026-StyleCLIP.jpg,1,DGM4_face_attribute,train
dgm4_198459,Maj Mathew L Golsteyn left is shown here with then Capt William D Swenson the day that Swenson received the Medal of Honor in October 2013,data/raw/DGM4/manipulation/StyleCLIP/198459-StyleCLIP.jpg,1,DGM4_face_attribute,val
dgm4_1490438,Marcelo von Ancken and Camila Jakavski run the business with the help of their three children,data/raw/DGM4/manipulation/HFGI/1490438-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_261912,In a tweet Trump said Marco Rubio had no idea what he was doing on Chris Wallace show Said Iraq was not a mistake He looked clueless,data/raw/DGM4/manipulation/simswap/261912-020557-simswap.jpg,1,DGM4_face_swap&text_swap,val
dgm4_1651796,Ronnie OSullivan and his son are said to be shaken but unharmed,data/raw/DGM4/manipulation/HFGI/1651796-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_593725,Viliami Ma afu left and Telusa Veainu look on during Tonga s defeat by Georgia which has virtually ended their chances of reaching the knockout stages,data/raw/DGM4/manipulation/simswap/593725-075800-simswap.jpg,1,DGM4_face_swap,val
dgm4_79360,A group of Occupy Wall Street demonstrators hold a banner near Oakland City Hall,data/raw/DGM4/manipulation/HFGI/79360-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_201133,president Obama Putin does have good cards in Ukraine conflict,data/raw/DGM4/manipulation/StyleCLIP/201133-StyleCLIP.jpg,1,DGM4_face_attribute&text_attribute,test
dgm4_711860,Ian Poulter and Justin Rose got Europe s sole victory of the day,data/raw/DGM4/manipulation/HFGI/711860-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_767185,Liam Fox answers questions in the Commons over his friendship with Adam Werrity,data/raw/DGM4/manipulation/HFGI/767185-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_169394,Rocky Arnott left and his son James Arnott have opposing political views for the 2016 presidential election James supports Hillary Clinton while Rocky supports Donald Trump,data/raw/DGM4/manipulation/HFGI/169394-HFGI.jpg,1,DGM4_face_attribute&text_swap,train
dgm4_1579824,Dieudonne Mbala Mbala left and Nicolas Anelka performing the quenelle gesture,data/raw/DGM4/manipulation/StyleCLIP/1579824-StyleCLIP.jpg,1,DGM4_face_attribute&text_swap,val
dgm4_450692,Wanted for questioning in relation to the Boston Marathon bombing Jahar and Tamerlan Tsarnaev Photograph Reuters,data/raw/DGM4/manipulation/simswap/450692-199359-simswap.jpg,1,DGM4_face_swap,train
dgm4_1201217,Translating medical science into ways of healing people is a great love story science and art coming together to improve lives Tony Abbott with Professor Sally Dunwoodie,data/raw/DGM4/manipulation/simswap/1201217-004080-simswap.jpg,1,DGM4_face_swap&text_swap,train
dgm4_93347,A prodemocracy demonstrator has an umbrella drawn with henna on her arm as she sits in a blocked street during the mass civil disobedience campaign,data/raw/DGM4/manipulation/simswap/93347-131692-simswap.jpg,1,DGM4_face_swap,test
dgm4_864944,Jose Mourinho says he dreamed of having Steven Gerrard in his side and that missing out on the Liverpool captain is one of his biggest disappointments,data/raw/DGM4/manipulation/HFGI/864944-HFGI.jpg,1,DGM4_face_attribute&text_swap,val
dgm4_742779,DeMarre Carroll mixes it up with LeBron James,data/raw/DGM4/manipulation/HFGI/742779-HFGI.jpg,1,DGM4_face_attribute,train
dgm4_166631,Marla Maples 52 Best known for Being married to Donald Trump in the 1990s Pro partner Tony Dovolani,data/raw/DGM4/manipulation/HFGI/166631-HFGI.jpg,1,DGM4_face_attribute&text_swap,test
dgm4_910712,Sergio Ramos and his wife Pilar Rubio at the announcement the defender will be staying at Real Madrid and not moving to Manchester United,data/raw/DGM4/manipulation/HFGI/910712-HFGI.jpg,1,DGM4_face_attribute,train
